fold,condition,image_id,y,p_h2,generator_id,real_domain,checkpoint,h2_head
3,resize_112,pilot_000000,0,0.8355185389518738,real::Tiny-GenImage,Tiny,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000005,1,0.9357706904411316,tiny::GLIDE,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000013,1,0.8428828120231628,tiny::Wukong,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000018,0,0.8618228435516357,real::Tiny-GenImage,Tiny,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000019,1,0.9549921154975891,tiny::GLIDE,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000020,0,0.9574097394943237,real::Tiny-GenImage,Tiny,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000022,0,0.8658813238143921,real::Tiny-GenImage,Tiny,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000027,1,0.9644594788551331,tiny::Wukong,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000028,0,0.9385262727737427,real::Tiny-GenImage,Tiny,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000033,1,0.9263997673988342,tiny::GLIDE,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000038,0,0.9427757263183594,real::Tiny-GenImage,Tiny,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000041,1,0.9813560247421265,tiny::Wukong,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000047,1,0.9455934166908264,tiny::GLIDE,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
3,resize_112,pilot_000055,1,0.9766674041748047,tiny::Wukong,,models/v2/clip_lora_fold3_best_v1.pt,models/v2/v2_10b_h2_balanced_logreg_fold3_v1.joblib
